31,5,34,3,2,15
14,12,36,27,4,29
4,13,32,29,20,37
4,12,26,2,42,28
28,26,25,19,36,42
16,7,17,34,37,12
15,14,11,21,29,3
16,29,42,15,30,20
41,16,18,25,7,6
19,21,18,25,27,41
41,5,33,20,11,16
22,24,38,15,32,14
8,37,15,22,34,23
6,15,33,19,17,23
29,11,15,19,21,32
35,34,13,24,5,11
37,9,39,18,17,22
29,20,41,26,10,5
14,36,24,2,17,20
3,28,30,4,42,16
22,41,19,29,31,11
3,12,22,33,32,25
6,17,30,7,42,13
21,14,32,33,8,17
6,2,8,38,42,32
18,23,34,17,27,26
25,2,5,11,21,31
18,10,2,25,36,3
19,32,22,6,24,35
35,36,29,18,8,20
35,17,29,1,19,33
23,30,39,7,42,25
11,26,9,4,17,36
25,26,39,16,20,37
2,34,39,32,33,30
26,25,27,32,41,5
10,29,23,28,21,12
37,15,34,33,41,8
25,13,21,24,36,19
3,39,13,36,31,20
30,35,14,41,4,18
31,26,39,15,36,27
11,24,13,7,34,30
20,35,38,32,15,19
3,4,33,20,37,6
1,7,38,34,22,23
24,39,5,9,21,3
42,21,31,6,29,18
17,19,10,13,12,42
5,21,42,11,8,27
27,21,37,15,4,35
23,10,31,40,19,33
29,20,21,15,34,14
12,4,26,42,28,37
22,15,23,20,7,40
39,38,25,12,21,8
5,30,23,16,40,8
27,40,32,30,16,7
39,2,9,5,3,35
37,6,15,1,35,2
12,36,14,10,40,5
2,41,39,29,11,27
6,40,41,24,15,34
10,29,4,8,24,27
23,17,16,38,24,22
34,35,19,6,25,39
21,42,33,34,12,3
33,41,8,26,6,23
42,12,37,41,32,21
16,31,37,33,40,26
5,10,19,14,15,23
14,38,22,37,7,1
3,26,36,11,40,13
5,7,12,15,26,34
19,21,32,29,7,30
3,26,18,30,7,16
27,42,29,35,28,6
14,35,1,16,36,20
5,41,32,21,23,10
15,16,40,34,12,23
8,19,7,42,31,13
36,26,18,40,13,35
1,27,39,37,12,5
30,26,35,19,36,5
40,3,36,37,32,38
28,4,35,25,42,26
15,39,6,19,22,34
39,13,32,14,35,4
3,25,40,34,6,13
37,24,41,42,4,18
14,30,7,13,42,29
16,7,28,8,17,26
4,20,29,17,33,22
42,12,4,11,40,6
7,38,9,21,4,3
8,42,13,26,30,15
30,34,7,3,4,29
8,9,23,35,36,26
1,39,32,42,5,26
24,15,14,34,18,6
39,30,35,32,12,42
32,35,1,23,19,25
4,15,27,12,3,2
24,32,1,28,37,29
21,20,9,8,17,37
6,19,28,33,1,7
3,15,25,19,38,23
37,5,39,23,38,19
20,2,9,32,26,23
15,16,3,8,35,38
1,42,39,16,3,23
22,5,3,1,39,30
9,1,25,5,15,6
21,2,28,10,24,9
41,2,37,6,22,3
13,24,12,14,34,37
13,23,25,21,37,28
16,15,36,41,30,17
5,2,4,34,19,31
12,29,38,27,30,7
10,39,6,1,2,14
42,13,10,32,30,24
38,29,17,16,6,28
15,9,10,6,5,42
7,33,11,6,17,22
5,42,17,7,1,11
10,36,39,20,5,40
23,3,27,26,19,15
37,14,9,12,30,39
3,40,4,8,23,28
10,12,15,2,4,31
36,20,27,39,35,38
8,32,28,42,20,3
42,4,25,33,34,27
21,27,42,10,41,33
2,36,23,25,22,37
12,26,9,38,40,29
8,19,32,27,6,16
16,1,4,31,15,2
33,21,40,28,12,2
40,18,38,31,17,12
36,26,18,24,39,33
36,20,33,39,10,1
12,41,6,26,4,31
10,16,24,25,14,12
37,17,15,34,6,12
18,21,26,33,10,28
19,42,29,31,14,26
15,1,11,38,31,37
4,1,36,14,15,39
20,27,39,17,32,42
7,6,3,1,40,8
24,12,23,5,35,32
20,24,6,22,8,14
5,23,22,4,18,13
40,10,6,15,5,39
24,41,2,5,39,15
14,15,22,5,8,36
41,10,25,27,32,30
34,36,39,11,22,40
20,24,2,27,1,18
2,16,39,10,28,17
6,13,20,25,2,36
3,5,27,11,39,22
20,42,28,11,13,37
14,35,27,7,9,41
38,13,10,27,1,9
16,39,36,7,18,4
13,27,37,8,31,35
15,17,13,16,1,24
35,34,4,23,18,39
28,2,24,17,5,6
25,28,30,3,15,37
13,1,31,17,21,38
26,22,5,42,16,41
6,17,13,28,25,38
6,33,24,9,4,16
24,23,18,1,36,12
39,42,28,34,1,4
14,34,19,39,41,1
11,10,34,13,17,28
31,15,30,26,19,27
28,30,16,21,15,26
17,35,21,10,32,42
37,5,27,33,40,2
18,36,38,5,28,2
10,38,5,18,31,1
2,23,19,39,26,5
29,25,9,22,11,8
35,14,19,7,27,32
38,1,23,25,6,17
20,30,23,34,14,39
31,23,25,22,42,4
2,41,17,40,21,1
2,27,17,35,41,13
31,10,25,22,30,6
10,4,12,17,40,27
20,41,4,8,11,7
37,2,3,33,8,18
41,23,33,22,5,42
39,32,34,3,8,30
12,4,17,22,23,42
32,28,39,26,37,42
20,40,12,4,9,30
35,6,4,21,15,32
18,20,42,13,24,39
21,13,18,1,37,2
24,1,28,3,14,27
4,15,5,30,11,42
27,2,19,22,6,35
27,23,33,3,29,30
30,8,22,1,17,23
38,19,6,5,40,18
17,23,12,15,22,3
8,34,35,29,5,26
14,2,6,31,3,26
1,17,38,24,22,30
34,23,33,31,2,39
12,9,19,35,24,14
4,10,24,13,37,1
24,18,19,11,33,42
7,9,3,11,31,17
19,15,13,2,41,25
6,9,11,20,30,13
32,21,26,36,12,13
22,16,21,38,42,12
18,24,29,14,28,8
6,27,36,22,28,14
8,15,30,35,31,2
8,33,5,39,6,24
40,26,15,37,24,32
13,37,27,26,29,16
10,32,6,20,35,37
11,41,7,9,10,1
35,23,36,18,39,32
19,30,16,11,14,8
31,2,20,13,27,6
20,33,28,13,31,29
6,10,21,30,22,33
41,17,29,30,33,18
6,27,9,36,16,23
37,20,2,30,22,35
4,39,9,13,34,18
15,8,2,33,9,42
23,13,19,20,42,34
32,27,3,4,28,16
11,10,14,21,3,22
10,14,30,5,25,13
4,29,31,37,3,39
18,5,27,23,10,22
33,40,4,21,26,20
42,23,40,33,3,11
14,8,18,30,34,20
22,17,1,13,32,6
14,18,22,23,13,29
22,19,7,8,23,28
6,37,16,35,12,21
29,2,41,32,19,26
32,34,26,17,15,28
23,28,25,15,21,14
3,31,34,10,5,2
29,4,28,41,2,1
32,6,1,38,20,10
33,28,15,19,30,23
20,4,15,39,41,35
42,14,41,22,25,33
38,10,23,15,19,42
12,21,7,24,16,42
5,6,24,39,37,22
21,41,36,26,27,24
24,17,18,33,35,4
24,26,17,25,2,22
16,23,4,2,35,11
12,29,27,11,4,9
19,12,32,27,7,35
18,33,16,28,42,9
3,30,19,39,20,7
19,6,21,29,33,37
25,35,3,7,27,24
8,16,42,12,14,15
9,19,8,42,28,38
3,25,28,7,16,38
39,13,24,34,6,40
31,27,37,40,19,30
18,3,1,41,31,19
20,6,30,25,36,32
19,5,41,30,3,35
21,15,10,4,23,9
26,37,41,32,12,6
9,37,33,4,1,8
40,20,11,26,33,16
19,38,34,30,13,25
18,23,19,36,39,15
8,3,29,10,6,36
13,10,39,29,19,5
12,22,11,28,5,21
19,38,26,15,12,7
2,7,28,39,11,36
2,18,11,9,17,33
29,26,18,7,11,41
2,39,12,35,33,13
39,14,18,36,37,19
14,23,16,36,37,20
7,42,25,13,16,34
22,20,24,32,4,2
36,9,7,35,18,33
36,35,6,32,4,29
38,30,20,6,8,11
19,10,24,28,7,4
29,25,7,12,35,39
12,22,27,33,29,19
35,16,33,39,12,37
29,35,21,27,32,1
20,12,35,31,23,9
32,29,17,14,42,15
42,4,39,21,3,40
17,40,34,16,21,6
27,40,3,25,32,5
12,40,8,21,18,37
6,8,24,21,23,16
6,15,23,14,37,32
22,35,8,18,25,9
37,12,42,18,40,1
7,13,10,8,35,9
11,27,30,39,5,37
13,16,26,14,33,4
21,27,23,37,39,8
33,31,19,23,28,15
8,23,20,21,2,33
42,39,3,30,15,41
30,27,14,34,5,41
22,18,9,10,5,1
35,8,36,32,42,28
40,26,22,4,35,10
21,27,8,16,17,34
34,41,12,24,33,19
14,36,28,34,12,42
35,41,23,14,30,36
30,16,29,13,41,9
11,42,40,27,31,18
11,19,33,42,15,28
9,42,2,22,17,19
38,11,15,19,27,10
17,30,13,39,5,19
19,20,41,4,34,16
37,1,28,8,12,6
7,11,27,26,24,16
33,10,30,9,2,20
31,24,35,8,22,34
16,17,24,5,22,26
35,30,25,20,14,13
16,7,5,20,2,40
40,5,41,37,3,16
8,38,11,26,18,40
32,35,36,20,12,16
34,2,42,21,31,26
40,15,17,6,7,32
14,17,29,4,38,30
11,7,33,31,2,14
29,21,25,30,16,35
29,35,15,22,7,1
41,31,32,38,3,20
23,5,37,8,1,24
39,40,31,6,4,27
41,1,30,22,7,24
31,27,24,30,29,5
17,24,22,6,7,19
22,11,3,24,18,39
28,23,7,17,26,12
24,8,16,31,18,33
33,15,25,12,31,19
30,33,14,37,39,13
32,26,5,16,20,2
40,3,6,19,14,39
26,36,3,37,33,20
28,18,16,12,2,5
21,8,29,25,16,32
35,4,15,1,10,38
7,37,2,22,24,10
9,1,31,34,14,20
41,3,9,40,35,4
13,7,24,22,11,3
42,28,29,30,7,38
11,35,22,34,31,4
34,26,16,29,18,27
32,20,27,4,24,16
5,4,10,21,3,16
4,31,13,30,8,32
22,9,34,14,28,27
34,15,31,33,4,11
22,13,5,19,25,10
22,21,27,33,7,30
19,28,30,20,4,39
33,9,30,18,14,22
21,23,38,34,6,33
35,32,24,36,19,28
23,27,19,13,37,32
17,1,35,4,14,7
11,26,32,7,36,33
38,27,32,35,22,8
26,35,39,8,38,28
25,7,27,8,16,10
14,20,37,8,13,39
13,20,23,25,27,28
29,39,11,15,7,21
15,27,8,16,37,14
7,34,26,12,23,38
24,29,1,27,3,42
5,29,34,35,10,27
9,8,38,3,36,2
12,42,31,32,6,13
25,22,21,4,19,7
29,36,30,16,39,41
30,27,14,10,35,20
11,42,5,10,27,22
6,41,14,37,40,35
41,7,4,38,13,29
20,40,29,24,7,8
39,40,11,19,30,35
19,8,30,40,15,18
37,13,40,8,30,11
37,11,25,35,8,32
15,30,42,35,16,13
1,10,18,8,6,42
1,38,40,29,22,25
39,18,38,2,35,16
17,9,42,29,34,36
20,5,41,35,2,28
38,36,39,1,22,16
31,11,35,6,40,23
21,29,32,27,40,24
16,13,15,17,36,28
25,12,40,8,24,23
1,34,9,28,31,30
5,27,32,36,22,9
38,37,21,42,16,35
39,2,20,8,25,5
31,11,33,34,22,14
1,3,26,4,27,19
26,40,38,18,2,35
14,7,17,32,3,23
9,31,11,38,33,18
6,1,31,23,13,11
4,24,31,37,3,19
27,9,16,35,42,19
9,37,6,39,36,13
15,19,27,6,9,26
25,35,39,18,23,40
15,11,19,33,18,7
21,38,35,15,39,10
4,22,12,25,20,21
29,20,28,35,16,11
37,17,3,20,28,23
7,35,14,30,6,4
24,37,7,30,25,1
32,17,30,8,20,11
18,22,41,4,19,20
28,30,2,3,8,42
32,16,24,3,5,25
14,39,15,18,42,4
30,3,17,41,26,2
32,26,10,40,41,36
28,32,38,36,14,16
18,35,17,40,15,30
22,15,2,34,1,36
32,10,12,8,20,26
33,40,1,7,24,42
3,23,6,15,20,25
29,41,17,26,9,4
30,2,11,16,18,3
42,12,21,38,19,25
37,18,4,32,15,21
27,4,38,13,3,11
18,1,10,34,24,35
17,5,30,10,36,12
25,2,38,4,32,34
1,41,24,16,20,15
29,41,20,36,40,3
16,11,34,41,31,3
29,14,41,19,38,37
16,14,4,15,39,10
18,26,7,33,40,6
6,32,25,38,10,41
21,13,19,27,20,23
38,22,21,34,19,16
8,24,37,42,36,14
12,29,11,33,22,36
8,27,25,3,41,26
10,37,19,12,3,32
9,3,11,22,40,15
7,24,34,22,20,35
31,19,27,17,20,12
4,7,19,40,9,33
11,21,12,4,20,8
23,8,28,9,24,33
1,9,32,37,33,5
9,19,11,22,16,6
22,41,35,20,29,42
11,25,21,39,41,5
34,31,16,3,29,12
30,26,21,16,32,5
8,6,20,35,26,10
27,32,38,16,34,8
32,40,6,21,37,14
16,38,28,15,19,24
29,21,3,4,2,31
24,35,25,3,30,34
4,26,21,39,9,10
2,11,1,3,37,22
25,40,38,12,6,34
15,20,21,23,1,5
26,22,25,4,19,12
14,10,19,21,24,20
10,16,8,11,13,32
1,21,28,42,35,30
6,15,5,18,24,27
12,27,34,41,31,5
7,13,23,29,32,16
27,8,4,40,33,12
1,36,23,31,3,25
21,31,2,14,25,9
5,30,37,2,28,14
42,19,27,2,7,41
33,13,40,28,39,41
15,30,3,31,18,1
11,33,5,22,30,41
37,17,31,1,34,42
18,20,27,26,32,13
20,6,11,39,5,42
34,40,29,41,37,28
19,12,27,14,22,18
33,41,20,12,3,10
26,8,37,1,23,21
34,29,19,24,22,13
40,19,5,29,15,16
39,7,20,27,42,10
2,34,28,21,14,27
19,34,26,14,20,18
16,14,20,17,12,6
38,41,11,31,18,5
13,42,21,38,40,17
10,5,12,30,4,31
14,18,2,39,30,27
23,28,9,4,5,17
35,14,22,23,8,4
31,17,30,38,33,26
39,41,28,10,15,25
4,33,17,27,41,23
5,15,11,8,37,1
33,38,24,14,27,18
33,30,32,35,5,6
21,38,14,12,17,26
26,4,23,5,36,29
30,16,18,31,13,27
27,1,29,4,6,18
39,22,30,6,32,37
40,30,6,4,2,22
39,21,11,27,8,37
17,26,38,15,4,37
26,33,20,31,18,23
23,39,34,3,38,32
19,1,17,31,12,7
31,36,2,4,21,34
26,35,29,3,15,42
31,23,40,18,21,4
37,16,5,24,3,15
26,38,33,41,6,11
36,40,4,28,10,33
9,17,35,23,29,22
9,19,31,36,5,21
24,3,39,18,13,36
21,22,3,26,31,38
16,38,31,17,37,41
33,31,5,11,40,20
34,32,27,29,20,5
40,22,8,26,19,38
28,2,1,40,17,32
38,32,27,34,35,12
16,28,13,15,9,8
34,28,7,24,1,42
42,7,35,24,38,30
10,12,28,5,17,9
22,29,4,40,28,8
1,29,4,41,28,24
27,42,40,39,21,15
36,20,1,24,13,12
19,39,30,25,22,20
29,41,7,22,16,28
18,20,26,35,3,22
41,35,2,19,37,4
29,24,1,2,8,20
7,8,42,20,26,36
40,37,10,1,21,12
39,41,1,31,38,25
25,15,42,1,20,30
40,9,36,31,21,41
35,11,32,10,1,34
16,14,24,35,19,25
7,6,26,17,1,11
34,12,4,15,33,35
37,2,34,12,19,7
2,35,19,12,39,4
10,3,42,38,20,15
13,30,28,9,42,5
41,23,17,14,2,4
40,7,14,37,5,6
11,32,19,26,14,10
32,28,14,12,40,27
11,8,37,30,9,21
37,35,1,2,39,4
27,42,40,34,7,33
19,22,25,27,38,5
21,2,9,15,30,20
13,20,41,40,23,35
13,10,31,14,20,23
23,20,34,19,29,26
37,2,17,3,7,9
21,37,36,2,30,24
3,41,2,33,7,38
29,34,14,30,19,23
9,36,14,38,21,33
9,10,15,27,18,20
28,9,30,34,40,41
17,34,41,35,42,10
2,39,33,16,35,25
34,26,31,2,20,16
20,2,7,42,31,1
39,38,7,35,2,37
7,35,15,12,6,28
10,12,29,23,35,41
11,4,9,29,37,24
10,25,33,41,40,18
36,27,13,1,10,3
28,39,29,6,32,41
15,37,36,11,10,24
36,30,4,35,41,19
23,6,5,26,40,39
34,24,29,30,9,25
41,15,27,4,1,7
36,6,33,42,39,1
15,40,24,37,33,30
25,2,36,29,3,23
3,23,20,22,34,19
8,7,9,20,2,41
9,19,14,41,21,11
24,39,25,6,38,23
38,22,26,13,5,11
26,21,13,33,9,27
17,19,29,12,41,26
36,30,5,6,24,15
21,12,19,18,22,42
17,29,10,20,19,5
15,22,5,37,40,31
9,15,23,13,42,25
27,13,10,26,2,41
30,21,42,4,6,15
31,15,7,9,40,21
6,22,19,4,39,11
7,25,12,27,42,33
12,21,16,10,15,26
31,1,32,42,5,17
36,24,17,34,37,39
1,12,40,23,25,13
6,17,28,4,22,10
1,20,42,39,15,16
27,38,14,34,12,41
34,25,38,35,19,13
19,10,5,37,16,3
38,37,13,12,28,21
32,27,36,40,11,8
31,28,41,39,34,18
18,35,33,32,8,11
10,25,42,30,40,15
13,25,17,12,26,33
40,11,19,10,38,12
17,15,39,32,26,16
29,5,28,1,24,8
15,39,42,12,2,17
28,42,39,36,35,26
6,22,23,13,41,2
16,35,8,40,11,38
34,23,4,28,25,11
12,42,16,4,11,8
39,27,40,16,26,21
26,22,7,2,24,37
30,19,1,3,6,15
26,17,41,8,4,32
2,16,33,8,21,26
16,31,17,10,2,42
22,2,13,4,38,6
29,4,8,10,14,33
29,27,33,32,41,36
13,33,26,14,18,42
2,21,27,40,31,14
20,2,10,15,25,39
16,29,20,12,3,1
12,5,41,19,31,38
26,38,42,14,10,31
29,34,7,19,20,32
6,8,20,13,32,5
40,42,10,30,28,2
10,17,39,4,22,1
2,16,7,29,11,15
30,36,34,35,38,19
12,27,18,9,37,1
19,5,42,17,22,14
24,36,5,29,6,13
34,16,20,15,7,28
42,34,25,35,9,37
26,39,33,12,41,32
7,41,37,16,18,28
30,3,26,34,37,22
22,11,27,28,21,39
5,40,19,13,29,21
15,25,3,26,2,8
15,10,7,23,40,18
10,26,29,15,2,18
37,18,9,27,29,32
35,13,9,22,14,29
10,33,12,9,14,18
37,6,33,28,32,42
7,14,25,31,27,19
23,25,37,20,21,34
1,40,5,12,17,15
12,36,34,4,25,5
28,39,22,15,24,27
42,22,32,27,31,11
25,36,31,8,27,10
8,22,32,40,13,7
30,24,38,35,19,9
10,24,28,21,33,7
41,15,12,38,9,19
29,13,10,16,11,2
12,4,20,31,19,25
27,23,8,9,22,30
16,27,20,23,22,18
16,28,30,7,26,39
37,40,33,11,28,16
11,6,41,42,9,39
39,5,26,3,20,42
27,38,39,3,34,28
15,22,28,36,24,38
24,15,34,4,38,35
29,15,8,40,10,36
41,21,36,11,38,39
30,19,21,9,13,1
7,15,10,37,19,22
26,35,11,42,20,29
23,34,13,14,39,32
17,36,32,2,21,38
18,1,41,15,40,16
12,13,9,39,36,14
33,24,17,30,26,21
33,17,34,28,24,15
14,18,19,24,32,1
41,23,24,1,13,36
40,22,14,37,23,3
34,13,24,8,40,12
40,9,12,31,3,33
21,8,6,15,27,30
25,27,2,20,29,36
18,30,13,38,39,32
1,6,4,24,11,17
10,28,23,21,14,3
33,30,42,17,32,15
19,21,2,31,15,14
30,20,23,16,40,14
7,19,3,37,25,12
32,6,36,16,12,4
10,31,32,1,30,37
21,36,20,12,13,41
39,19,21,15,7,22
12,17,31,33,7,35
18,34,41,26,1,19
42,40,22,28,5,30
26,31,33,22,40,25
39,9,37,12,42,11
23,25,39,33,35,20
20,11,12,4,32,1
19,14,40,21,22,20
23,13,27,25,32,26
25,4,28,42,38,31
32,27,37,18,36,24
11,13,15,36,39,37
11,5,34,8,37,28
31,12,14,3,42,4
20,42,32,1,40,38
16,4,31,25,7,13
40,3,2,11,14,28
18,3,29,32,4,42
7,21,31,26,3,12
8,39,32,3,41,21
15,36,25,6,42,34
9,41,26,24,17,25
27,19,34,40,16,22
29,42,35,25,16,10
29,4,19,25,35,12
40,41,31,16,34,22
38,13,25,1,3,4
15,10,19,28,7,26
33,19,28,17,39,40
39,35,32,9,13,37
14,35,37,9,21,17
7,13,5,4,33,12
42,39,23,7,2,22
30,25,15,2,16,35
38,19,31,1,28,40
12,1,39,6,17,32
23,40,1,42,18,25
32,4,11,8,31,26
34,21,16,5,14,11
3,6,14,37,21,23
5,7,37,4,19,13
19,2,31,42,21,8
10,22,17,6,28,5
21,27,9,31,26,30
34,27,7,15,24,19
20,6,27,38,22,4
30,20,15,1,41,40
13,23,38,10,34,36
3,26,31,36,39,30
8,19,13,24,25,35
18,32,1,10,16,2
5,27,7,14,35,17
26,1,11,14,42,2
12,37,34,11,21,24
23,15,4,7,6,36
38,12,5,35,7,36
6,21,34,32,29,36
11,21,38,6,15,26
14,23,15,33,19,12
34,32,9,27,5,21
18,37,13,15,22,36
18,5,7,29,1,41
30,40,11,33,25,39
18,7,8,17,32,16
28,11,1,2,17,9
18,24,9,13,22,17
38,24,40,20,39,13
8,23,38,4,21,14
13,6,24,17,30,28
6,29,13,9,35,18
28,31,41,11,29,42
5,35,23,12,13,38
8,15,2,9,10,20
37,10,31,5,17,2
42,1,26,14,6,36
18,23,15,12,31,29
12,19,32,15,25,2
19,37,9,7,23,2
41,7,22,8,16,26
16,1,6,11,32,9
6,29,4,5,20,40
18,34,14,37,12,28
34,32,13,41,35,18
29,1,27,16,28,11
42,19,34,30,3,31
38,30,3,10,8,36
40,37,30,23,18,15
35,37,32,17,34,16
34,24,8,35,36,10
22,28,42,35,2,3
34,2,14,20,40,39
42,24,25,5,38,23
4,9,6,18,30,39
6,31,2,36,3,17
23,26,35,38,7,20
18,12,35,7,29,13
4,25,11,10,5,8
10,40,14,22,13,34
31,33,5,9,6,36
2,4,39,18,12,37
19,10,11,34,2,26
31,26,23,15,36,33
36,42,24,4,15,12
16,33,21,39,40,20
35,17,39,18,6,22
33,35,13,27,5,12
31,1,10,34,12,11
15,37,12,2,40,14
8,23,28,27,7,9
28,26,14,3,15,5
34,18,35,41,21,33
40,3,37,19,14,1
31,1,32,6,12,7
33,34,2,30,37,20
40,39,11,16,32,35
37,20,3,41,13,17
19,8,15,26,32,36
13,23,29,30,17,34
17,6,13,21,22,16
41,40,4,17,19,25
22,4,2,26,31,20
8,23,35,25,33,34
38,17,34,37,9,16
33,7,38,2,42,18
10,31,32,19,25,14
14,15,36,10,5,4
40,31,18,15,14,41
16,5,27,7,1,25
39,27,24,30,4,17
36,42,27,40,34,32
2,31,38,3,20,19
1,42,10,22,24,6
20,17,16,24,29,19
38,30,29,22,9,5
21,25,10,13,30,29
6,3,11,30,32,1
31,18,15,2,23,17
16,2,22,35,13,5
34,25,24,18,30,12
9,10,21,31,41,2
40,2,16,38,12,6
7,31,16,6,1,42
32,33,8,14,12,22
14,30,35,2,34,10
15,28,18,1,24,19
39,34,4,35,3,19
33,29,12,38,15,31
36,21,18,30,3,16
15,4,14,5,12,39
25,20,22,16,40,11
35,27,8,36,37,6
